,user_name,user_description,user_location,user_verification,date,text,hashtags,source,retweets
77,🇺🇸🇺🇦Vaxxed & Vigilant 4 Democracy!🌻Expel GQP!,Mom & patriot. Blue voter. Red wine. Go Green (MSU) Intolerant of Intolerance. 🇺🇦 I stand with Ukraine. 🌻 Not gonna be quiet.,"Virginia, USA",False,2022-06-23 17:32:23,"@words_matter18 No, we didn't see any deer.. We saw turtles.. and tons of redwing blackbirds.. &amp; the breeze along the water seems to keep the bugs at bay for the most part! It's a rather wide trail too &amp; I really think it's worth checking out when you make your way over here sometime!!",,Twitter Web App,0
78,Martin Roper,Wildlife and Travel Photographer based in Yorkshire.,United Kingdom,False,2022-06-23 17:28:09,Chinese water deer fawn #Wildlife @SWTCarltonMarsh https://t.co/fwewzIjmvw,"[{'text': 'Wildlife', 'indices': [24, 33]}]",Twitter Web App,2
79,SOJI 💫,"Abba's Fav | 🕊️&💡 | Nightingale 🎶 | Biotechnologist💊 | @lfc ⚽,CR7 🐐",Nigeria,False,2022-06-23 17:15:36,As the deer Pants for the water 🎶 https://t.co/MZpNGMsfXX,,Twitter for Android,0
80,Gad_StoryTeller,I love Writing,Uganda,False,2022-06-23 16:30:32,"My generation Father my generation.
The prayer close to my heart. The thought that haunts me. I need my generation. Winning souls like a deer thirsting for water. Pursuing the impossible because I know I have a God of impossibilities...my generation Father is all I ask for.",,Twitter for Android,0
81,◇⃟̣̣⃕☕Azazel🪶༘݊,(〃•ㅅ•〃)ִֶָ࣪ ° .* ʚ♡ɞ Esp / eng !  ━ 💞✨💞The Arcana and Last Legacy✨💞✨ ━ Proshippers DNI ━ looking for moots ! ♡ ━ @Sxnd_hxlp priv account,he/they/goat/coffee,False,2022-06-23 04:45:53,"Friedrich- Tauernscheck goat
Alastor- Hooded crow
Valentino- Red-shouldered macaw 
Artemis- Snow leopard
Salvatore- Apennine wolf
Sayre- Northern pudu
Giselle- Betta Fish 
(1/2) https://t.co/kJ7B6B2MBM",,Twitter for Android,0
82,Robert wolf,"I have my own compass, I know my north.",,False,2022-06-23 19:14:42,@samhainsghost All the movies show reindeer with antlers. Reindeer in December with antlers are female.,,Twitter for iPhone,0
83,franky ༊*·˚,#fakey #j+f #jokie #JMAO #hankie 𖠌,she/her. team jasper 🪐,False,2022-06-23 19:06:38,@1800REYNA you should get reindeer slippers,,Twitter for iPhone,0
84,u/SureMotor1208,I WAS @w3sbians!!!  @agwnder,13 year old,False,2022-06-23 19:03:15,@puffle_bot ITS BETTER THAN THAT REINDEER LMAOOO,,Twitter for iPad,0
85,Craig Hampson,"Coys fan,Big horse racing nut and loves life,Enjoys places beginning with B especially Benidorm,Bridlington,Butlins and Belek.",Sunny Donny,False,2022-06-23 19:03:12,Boys pie night @MichaelMulls75 @thfc72 highly recommend the Reindeer 👍 https://t.co/uZHsiYKYKB,,Twitter for iPhone,0
86,Maxine Sylvester,"🦌Author, illustrator Ronaldo the Flying Reindeer #books 4 #kids 5-10yrs Friendship, fun & a belly full of carrots https://t.co/FcuT9hfpdH",,False,2022-06-23 19:02:29,"Book review
""If you are looking for a book that has wholesome values and is loads of fun, grab a copy for the young reader in your life today. They will thank you for it.""

https://t.co/loHstPYPPQ

#kidsbook

📣 @eBookLingo
📚 https://t.co/jOllXZeP4n https://t.co/0lNWurUOqk",,Promotional Auto Tweets,0
87,Maxine Sylvester,"🦌Author, illustrator Ronaldo the Flying Reindeer #books 4 #kids 5-10yrs Friendship, fun & a belly full of carrots https://t.co/FcuT9hfpdH",,False,2022-06-23 19:01:13,"Ronaldo wants to win the endurance test. But Arctic-like conditions prove more difficult than he ever imagined, and after only a few circuits self-doubt creeps into his mind.
https://t.co/OZM51EPVs2

📣 @eBookLingo
📚 https://t.co/Jjzse7laLv https://t.co/f4NXWobTZP",,Promotional Auto Tweets,0
88,Jahs way,"Don’t mind me, I’m here to let you know you blocking people doesn’t mean you’re right😂😂😂",,False,2022-06-23 18:59:45,@getlilbrod @ashawolves @bipolar_aries @Simone_Biles It’s not a narrative it’s factually known y’all love to test the black athletes at higher rates. Almost like y’all can’t believe we better in all y’all lil reindeer games.,,Twitter for iPhone,0
89,EtsySocial,We are a team of dedicated Etsy sellers committed to growing our businesses and offering quality products to the world.,,False,2022-06-23 18:59:03,"Reindeer Shoes, Christmas Holiday https://t.co/FJYlRFhV1i via @EtsySocial #EtsySocial https://t.co/1iT77lGmGK","[{'text': 'EtsySocial', 'indices': [74, 85]}]",EtsySocial,0
90,Nathan,"It's me
I play adopt me and bedwars
Dp=Frost Dragon",,False,2022-06-23 18:57:16,@veriverish @PlayAdoptMe @MatthewHarrisUK @ItsSugarCoffee @jaciplays Albino monkey and some good legendary adds for my hedgchog or arctic reindeer and adds for my hedgchog,,Twitter Web App,0
91,Linda Stocker,Retired Dentist with a passion for fashion,,False,2022-06-23 18:55:28,@WeatherstonJane I still have the “ Rudolf the Reindeer “ from my third grade teacher. I won the Grade school spelling bee 🐝,,Twitter for iPhone,0
92,lonko visje,KANKER TWITTER!!,je kruipruimte,False,2022-06-22 13:49:03,"@GenexixKing97 @dry_sack @AJEnglish Baboon
Bonobo
Bison
Buffalo
Beluga
Bharal
Black bear
Blackbuck
Barasingha
Bonin flying fox
Barbary sheep
Brown capuchin
Bat
Bottleneck dolphon
Bighorn sheep

And these are just some mammals that start with a B. Here some more:
Beetle
Bluegill sunfish
Black frog
Blowfly
Box crab",,Twitter for Android,0
93,GeekysCorner,I draw on my main @GeekyTheArtist • I'm asexual biromantic and go by any pronouns under the sun • I joke around here to avoid my crippling anxiety,Gay Land With The Bois,False,2022-06-22 02:10:46,"Australian Sea Lion, Barasingha, Barbary Sheep, Beluga, Bharal, Bighorn Sheep, Black Bear, Black Buck, Black Footed Rock Wallaby, Black Tailed Deer, Bonin Flying Fox, Bonnet Macaque, Bonobo, Bottlenose Dolphin, Bowhead Whale, Brazilian Guinea Pig, Bridled Dolphin, Brown Bear,",,Twitter for Android,0
94,Mr Togher Belmont,"Teacher at Belmont Primary School, PE lead.",,False,2022-06-21 10:51:41,Wow! What a day @BelmontImpala and Barasingha class had at the @inspire_plus Mini Commonwealth Games last week! https://t.co/nwEdXdXUC8,,Twitter for iPad,0
95,World Tourism Alliance,"The World Tourism Alliance is a China-initiated global, nonprofit NGO created to uphold the vision of a ""Better Tourism, Better World, Better Life."" #travel","Beijing, China",False,2022-06-20 17:00:53,"Kanha National Park, the largest in Central India, is a teeming wildlife haven. W/ more than 100 Bengal tigers, it's the perfect place to spot the big cats in their natural habitat.  While there, you can also spot leopards, sloth bears, sambar &amp; the near-extinct barasingha deer. https://t.co/k32FrQfcit",,Buffer,0
96,animal fact bot,,,False,2022-06-19 14:10:44,Barasingha deer are extremely windy,,UL Graduation Bot,0
97,Friendly Neighborhood Zambian,"Functioning Pulse 📈
.
or use the word in a sentence.",Lusaka Zambia,False,2022-06-15 11:17:26,"@NolDamien3 Well they usually inhabit temperate mixed deciduous forest, mountain mixed coniferous forest, tropical seasonal/dry forest, and savanna habitats around the world, the exact location would also depend if you mean elk, whitetailed, Grey brocket, barasingha, pudu, Silk/red/Rein-deer",,Twitter for Android,0
98,Musicworld,Spread Nature green,EARTH,False,2022-06-14 15:07:18,"Magical Misty Mornings, Swamp Deer urf BaraSingha. #wildlife https://t.co/ODEQWGB9bG","[{'text': 'wildlife', 'indices': [51, 60]}]",Twitter for Android,0
99,Neha Vari ( नेहा वारी ),figuring out..,,False,2022-06-14 11:24:53,"Sights of nilgai, deer, barasingha, several birds, snakes (rainy season) and different kind of reptiles were so common when going to school in school bus.

I miss being there.",,Twitter Web App,0
100,Filipeanut,"Artist for @PHwildlifeart & @Filipinofoodart. Photos or drawings of my thoughts & travels. All views are mine, unless you agree with them, then they're ours.",PH-US,False,2022-06-23 14:07:16,"The Pilandok or Philippine mouse-deer tricks those who want to destroy the environment. It also tricks the colonizer, taking advantage of its seemingly “small” stature to trick an attacker via it’s own biased perceptions… https://t.co/foH8MBmZ9Q https://t.co/kjzWPd5u3e",,Twitter for iPhone,0
101,Frase Jonco,Pinoy. Global citizen.,,False,2022-06-22 01:58:30,"Thought to have been extinct for 20 years, the Philippine brown deer is now sighted roaming the mountains of the island-province of #Marinduque . https://t.co/m2AKHtq1Up",,Twitter for iPhone,0
102,Rip_Van_Winkle,"I play Drums for @ElFamiliaBand 4649

https://t.co/tH7BgMqO08",,False,2022-06-23 09:44:40,I find it weird that SG nature reserve are small but its hard to find a Sambar Deer,,Twitter for Android,0
103,Hirakud WL Division,"Official Twitter handle of DFO Hirakud Wildlife Division, Bargarh-Sambalpur",Bargarh,False,2022-06-22 12:55:35,"Did you know that the Sambar Deer freezes instantly when disturbed. 
Meet the State Animal of Odisha at Debrigarh Nature Camp 🏕 
Log onto: https://t.co/u5x2DWyN9B

PC: Kisalaya Das Scientist &amp; Visitor
#DebrigarhWLS #HirakudWildlifeDivision 
@CMO_Odisha
@Vkpandianfancl1 https://t.co/B0EP1q38d3",,Twitter for Android,0
104,Hans Solo,"We just try to share the truth&a little bit opinion,just eat delicious food ,not just basic nutrition,to stay alive and enjoy it to pursue of happiness",BRing THE TruTh THROUGH a picture,False,2022-06-22 11:49:01,Wild sambar #deer seen in #Singapore's Central Catchment #Nature Reserve https://t.co/wGhtZYGIDx,"[{'text': 'deer', 'indices': [12, 17]}, {'text': 'Singapore', 'indices': [26, 36]}, {'text': 'Nature', 'indices': [57, 64]}]",Twitter Web App,0
105,Guangming Daily,Follow us to discover beautiful landscapes and typical lifestyles in China.,"Beijing, China",True,2022-06-22 09:50:55,"Wild sambar deer are pictured in #Singapore's Central Catchment Nature Reserve on June 20, 2022. #wildlife https://t.co/4rAYETSwAv","[{'text': 'Singapore', 'indices': [33, 43]}, {'text': 'wildlife', 'indices': [97, 106]}]",Twitter Web App,1
106,Frase Jonco,Pinoy. Global citizen.,,False,2022-06-22 01:58:30,"Thought to have been extinct for 20 years, the Philippine brown deer is now sighted roaming the mountains of the island-province of #Marinduque . https://t.co/m2AKHtq1Up",,Twitter for iPhone,0
107,macarangatweets,"We report on the environment in Malaysia ~ @yaohualaw & @slwong_writes | Retweets, likes are not endorsements",Malaysia,False,2022-06-21 22:50:11,"Royal Belum tigers have a chance of increasing in numbers thanks to intense patrols, adequate sambar deer prey and now in the works, extended habitat with transboundary park proposal with protected areas in Thailand. #conservation #conservationoptimism #tigers https://t.co/1EnzUlv2Nd",,Twitter for iPhone,8
108,World Tourism Alliance,"The World Tourism Alliance is a China-initiated global, nonprofit NGO created to uphold the vision of a ""Better Tourism, Better World, Better Life."" #travel","Beijing, China",False,2022-06-20 17:00:53,"Kanha National Park, the largest in Central India, is a teeming wildlife haven. W/ more than 100 Bengal tigers, it's the perfect place to spot the big cats in their natural habitat.  While there, you can also spot leopards, sloth bears, sambar &amp; the near-extinct barasingha deer. https://t.co/k32FrQfcit",,Buffer,0
109,MustShareNews,News for Singapore's social media generation! 🇸🇬,Singapore,False,2022-06-20 09:30:00,"A Sambar Deer captured on camera at Central Catchment Area recently excited nature lovers. 

https://t.co/bM1HcuJ12p https://t.co/7hiiRoFWUs",,Twitter Web App,0
110,Torm28,My Name torm a Another of Me,,False,2022-06-20 07:22:55,"India's modern mammals there's the Asian elephant Nilgai Indian Rhinoceros Gaur water buffalo Barashinga Sambar Deer and Indian Wild boar 

#India #Animals #elephants #Mammals #Gaur #Waterbuffalo #Nilgai #Barashinga #Indianwildboar #Sambardeer #Indianrhino https://t.co/lVKOMMwad2",,Twitter for Android,1
111,PowerKids,"Powerkids is a fun filled channel for Kids and Family.  Watch Amazing Animated Series and Movies of Jungle Book, Peter Pan,Lassie,Robin Hood and many more.",Ireland,False,2022-06-20 06:55:44,"Watch popular English story Mowgli And Sambar deer on powerkids channel. Don't forget to visit us at https://t.co/Gevl1NmPil
#junglebook #junglebookrhyme #rhymesforkids  #cartoonchannel #cartoonshow #Subscribe  #junglebookrhyme #millionview
https://t.co/1IuvIUvZv3",,Twitter for Android,0
112,lonko visje,KANKER TWITTER!!,je kruipruimte,False,2022-06-22 13:49:03,"@GenexixKing97 @dry_sack @AJEnglish Baboon
Bonobo
Bison
Buffalo
Beluga
Bharal
Black bear
Blackbuck
Barasingha
Bonin flying fox
Barbary sheep
Brown capuchin
Bat
Bottleneck dolphon
Bighorn sheep

And these are just some mammals that start with a B. Here some more:
Beetle
Bluegill sunfish
Black frog
Blowfly
Box crab",,Twitter for Android,0
113,GeekysCorner,I draw on my main @GeekyTheArtist • I'm asexual biromantic and go by any pronouns under the sun • I joke around here to avoid my crippling anxiety,Gay Land With The Bois,False,2022-06-22 02:10:46,"Australian Sea Lion, Barasingha, Barbary Sheep, Beluga, Bharal, Bighorn Sheep, Black Bear, Black Buck, Black Footed Rock Wallaby, Black Tailed Deer, Bonin Flying Fox, Bonnet Macaque, Bonobo, Bottlenose Dolphin, Bowhead Whale, Brazilian Guinea Pig, Bridled Dolphin, Brown Bear,",,Twitter for Android,0
114,Kaye Menner,KAYE MENNER PHOTOGRAPHY -  #GiftIdeas #FineArt #WallArt #Photography for sale:  #Prints #Canvas #Framed #Metal #Acrylic #Products - reasonable prices,"Sydney, Australia",False,2022-06-20 02:37:22,#Barbary #Sheep Long Hair by #Kaye_Menner #Photography Qlty Prints Products at: https://t.co/u5GaLhMwsC https://t.co/XRDBidsR2w,"[{'text': 'Barbary', 'indices': [0, 8]}, {'text': 'Sheep', 'indices': [9, 15]}, {'text': 'Kaye_Menner', 'indices': [29, 41]}, {'text': 'Photography', 'indices': [42, 54]}]",CurrawongAutotweeter,1
115,Kaye Menner,KAYE MENNER PHOTOGRAPHY -  #GiftIdeas #FineArt #WallArt #Photography for sale:  #Prints #Canvas #Framed #Metal #Acrylic #Products - reasonable prices,"Sydney, Australia",False,2022-06-20 02:20:20,Male #Barbary #Sheep by #Kaye_Menner #Photography Quality Prints Cards Products at: https://t.co/csfVkb7RrV  https://t.co/JEwi3JYQB2,"[{'text': 'Barbary', 'indices': [5, 13]}, {'text': 'Sheep', 'indices': [14, 20]}, {'text': 'Kaye_Menner', 'indices': [24, 36]}, {'text': 'Photography', 'indices': [37, 49]}]",CurrawongAutotweeter,1
116,Kaye Menner FineArt,My #FineArt #Photography and #DigitalArt for all to view.,"Sydney, Australia",False,2022-06-19 00:35:32,Male #Barbary #Sheep by #Kaye_Menner #Photography Quality Prints Cards Products at: https://t.co/R8T5IH5fmy https://t.co/lRxVZ6gHan,"[{'text': 'Barbary', 'indices': [5, 13]}, {'text': 'Sheep', 'indices': [14, 20]}, {'text': 'Kaye_Menner', 'indices': [24, 36]}, {'text': 'Photography', 'indices': [37, 49]}]",KMennerFineArt assistance,0
117,Bryan,"Writer/YouTuber/VTuber/Twitch Streamer, unsung, but one of the great gems. #Youtuber #Vtuber #ENVtuber #pngtuber #TwitchStreamer","Ontario, Canada",False,2022-06-18 15:09:13,"Barbary sheep in fiction, very cool. #Vtuber #ENVtuber #pngtuber #VtuberWatches #KimbaTheWhiteLion https://t.co/8IWDzbDlQI","[{'text': 'Vtuber', 'indices': [37, 44]}, {'text': 'ENVtuber', 'indices': [45, 54]}, {'text': 'pngtuber', 'indices': [55, 64]}, {'text': 'VtuberWatches', 'indices': [65, 79]}, {'text': 'KimbaTheWhiteLion', 'indices': [80, 98]}]",Twitter Web App,0
118,dtlarts,"Artist 🎨✏🖌
Fine Art
Portraits 
Pet Portraits",,False,2022-06-17 11:07:20,"Happy Friday everyone!
Finally time to show my Barbary Sheep painting.
It is 16""×20"" oil painting on oil primed canvas board.

It is available for purchase. Please contact me if interested. https://t.co/3VleuzCskC",,Twitter for Android,0
119,Botamistic,Created by @saveturner,,False,2022-06-15 19:03:35,"@ewoodcox, you are a self-disciplined Barbary Sheep. Remember, you are deeply fulfilled with who you are.",,"Cheap Bots, Done Quick!",0
120,G36C tumnus,Neil deGrasse Tyson is bunk,,False,2022-06-23 02:06:01,There’s European bison my life is a lie,,Twitter for iPhone,0
121,Alabama Public Television,Learn Something New Everyday,Birmingham,False,2022-06-22 19:18:01,"""Return of the Titans"" -- tonight at 10pm on EUROPE'S NEW WILD. In the Carpathian mountains, nature is being given a helping hand -- the reintroduction of European Bison and the spread of the grey wolf across the continent signal a wildlife comeback. https://t.co/lV33SpRDWG",,Sprout Social,0
122,Niki Messmore,"Interests: Student Affairs, Medical Education, Service-Learning, Social Justice. #1stGenLowSESgrad|Opinions mine | She/her | Venmo: Niki-Messmore",Indiana,False,2022-06-22 15:01:07,"2. On the riverside downtown is Owamni by @the_sioux_chef. Decolonized restaurant w/ no ingredients that European colonizers brought (flour, etc). Had dinner there - so good. Bison taco spicy, wild rice happy, sunflower seed dessert yum, drinks so good. https://t.co/Ox4G92FpSU",,Twitter for iPhone,0
123,GeekysCorner,I draw on my main @GeekyTheArtist • I'm asexual biromantic and go by any pronouns under the sun • I joke around here to avoid my crippling anxiety,Gay Land With The Bois,False,2022-06-22 02:17:28,"Cotton Top Tamarin, Crab Eating Macaque, Crested Black Macaque, Dall's Sheep, Daubenton's Bat, Domestic Dog, Donkey, Doria's Tree Kangaroo, Dugong, Dwarf Cavy, Dwarf Mongoose, Eastern Cottontail Rabbit, Eastern Grey Kangaroo, Elk, Euro (Wallaroo Subspecies), European Bison,",,Twitter for Android,0
124,🕸Баба ЛешијⒶ♿️🪲📚☕🏴,"she/they🪆
Lokean🎃
Artist🎨
Anarchist🐈‍⬛
Autistic🕷
Goth/Punk🦇
Beginner Gardener🌱
Chronic Illness🥄
Hopeless Millennial🥑
Mutant⊗
𝑨𝑪𝑨𝑩","Vukojebina, Ohio",False,2022-06-22 00:43:36,"@JeffreySkarski @adamTHX1138 It's weird I legit just finished watching this video, come onto twitter afterwards, &amp; see your tweet, lmao.

It's a rewilding program of the European Bison that's taking place in several countries. But yes, they are native to Europe. :D

https://t.co/up3P4fZLq0",,Twitter Web App,0
125,Gayass Gearhead,"I’m a car, ship, plane, and AFV enthusiast :) priv @FGPrivateuwu",he/him bi ,False,2022-06-21 14:03:51,@LoekVV_ There are European bison,,Twitter for iPad,0
126,Igoronovsk,"Usar @ecosia é simplesmente incrivel mano, imagina plantar arvores por estar no computador a pesquisar",,False,2022-06-21 08:20:20,"The Return of the Bison: Europe’s Largest Wild Animal https://t.co/SLbFcOMN1e 
Once again Mossy Earth with a great video, this time helping the mighty and majestic european Bison",,Twitter Web App,1
127,WilderUtopia,"Publisher on environment, sustainability, Earth wisdom, folklore. The surdo pounds, woodpecker cackles. Literary: @JackEidt Podcast: @EcoJusticeRadio","Los Angeles, California",False,2022-06-20 23:33:55,"Before European colonizers arrived, bison/buffalo roamed freely, maybe 60 million, covering terrain extending from North Carolina to California, southward to Mexico and northward to Canada, all the while balancing the broader ecosystem.
https://t.co/G5g0UaNNPK",,TweetDeck,1
128,Silence,Nothing and Everything,,False,2022-06-20 22:30:21,@ViridianAnael the usa just has an absurd amount of corn overproduction bcs in settler colonising the great plains vast numbers of free bison &amp; buffalo were killed and replaced with imported european cattle and contingently the wildgrass which was previously grown to support these,,Twitter for Android,0
129,Steve Jones,,"Falmouth, Ventnor, England etc",False,2022-06-20 13:27:11,"@woodlandbirder @some_yeo @pgreenfielduk @inkcapjournal @CoreenmGrant @PeteMRCooper I'm pretty sure a One Plan Approach has been adopted for European Bison, with the European Biodiversity Bank (wrong name?) being used to manage the transport of large animals between rewilding sites? In that sense, a 50,000ha site might be big enough for trophic rewilding",,Twitter Web App,0
130,surhyun. | ia yata,she/her | not a minor,rv | mmm | idle,False,2022-06-23 19:16:37,up all night lets gaur,,Twitter for Android,0
131,DerpTrades,my pronouns are de/gen,,False,2022-06-23 19:11:51,@GaurMoney @BurntCanvas @evolutionxeco Is Gaur a Tarot fork?,,Twitter for iPhone,0
132,Anmol Saxena - 3:10 AM ✨,I interact a lot 💗 | M.pharm (pharmaceutics) ||Demisexual - Sapiosexual | 23 |,"Greater Noida, India",False,2022-06-23 19:11:02,"@healing__monk Greater Noida, gaur Yamuna City",,Twitter for Android,0
133,Gaur Money,"Algo-rock your world with $GAUR while getting exposure to $ETH only on @cronos_chain

👉 https://t.co/8BchLAH9IK

$GAUR $GSHARE $GBONDS $xGAUR",,False,2022-06-23 18:59:06,"You can now deposit, borrow and leverage your GAUR-WETH LPs on @evolutionxeco’s leveraged lending protocol! You can also lend $GAUR and $ETH for very juicy APR! 

https://t.co/OZCsrIvuql

#GaurMoney #Evolve #Cronos #CronosChain #Crofam #leverage #Ethereum #ETH https://t.co/h6WrkyHNwQ",,Twitter for iPhone,1
134,Gaurav Shetty,follow on Instagram gaur.av_iation for more frequent pictures 😁,,False,2022-06-23 18:45:01,@Deaphen @DelhiAirport Nice ! YMA is quite a common visitor to Cochin usually. Abu Dhabi Cochin all the time! Owned by falcon aviation services I believe,,Twitter for iPhone,0
135,SSB Hookup Bot,"This robot posts randomly generated pairings and hookups starring Super Smash Bros characters every 10 minutes. 
 
Made with https://t.co/XpDujaprri",,False,2022-06-23 18:35:58,Young Link &amp; Ike go to Gaur Pain for a b e a utiful date.,,"Cheap Bots, Done Quick!",0
136,jen (^♡^)⁷,#정호석 #HOSEOK: world’s best sunshine since ‘94,"jen/gigi, any pronouns",False,2022-06-23 18:30:21,@dilfdata okok i asked isaac bc they saw a pic of him first 😭 but ill convince him not to gaur,,Twitter for iPhone,0
137,Anubhav Chauhan,Banker by profession..,"लखनऊ, भारत",False,2022-06-23 18:25:21,@alashshukla @TheOfficialSBI @DFS_India @FinMinIndia @idesibanda @gaur_madhubala @luckydubey123 @iSourabhMishra @BankerDihaadi @SinghForSewa03 @tiwariaditi0909 @NehaSinghGahlot @ipraveenjaiswaa @iPiyushPrakash I request everyone ki plz keep on sharing ur issues with near and dear ones lyf is very precious or bank ko bina or bank ke bahr b jeewan h. Bank is not the lost resort. Jb pareshan ho jae ankh bnd krke apne pariwar ke baare soche. RIP🙏,,Twitter for Android,0
138,WW,eighteen. reads and rantz —,AUs,False,2022-06-23 18:23:59,tnx naman at may sequel T—T let's gaur !!,,Twitter for Android,0
139,Amit,,,False,2022-06-23 18:21:01,"@alashshukla @TheOfficialSBI @DFS_India @FinMinIndia @idesibanda @gaur_madhubala @luckydubey123 @iSourabhMishra @BankerDihaadi @SinghForSewa03 @tiwariaditi0909 @NehaSinghGahlot @ipraveenjaiswaa @iPiyushPrakash @PMOIndia  @nsitharaman 
@nsitharamanoffc 
@RBI 
@IBOF_AIBOA 
@Bankers_We 
@UFBUIndia 
@DFS_India 
@ChVenkatachalam 
@ChairmanIba 
The condition of bankers is deteriorating day by day
What are you doing for banking sector?
Staff is put in tremendous   pressure
Sab ke sab dub maro",,Twitter for Android,0
140,Daisy Merollin,"sturdy gal, single mother, desert lawyer, part-time seeker, not a cosplay enthusiast","Los Alamos, New Mexico",False,2022-06-23 19:17:39,@Jdoe0_ @Angel0573 @vonderleyen @ZelenskyyUa @sandumaiamd @GharibashviliGe Whew! I thought I was the one who had to pay this year. Thanks for covering us!,,Twitter Web App,0
141,StarkyRaps,Raptors and A Song of Ice and Fire Super fan. Enjoy Barstool & The Ringer content as well #WeTheNorth #ASongofIceandFire,"Mississauga, Ontario",False,2022-06-23 19:16:24,@BarstoolYak The guy legit couldn’t sit with the Yak boys for 10 minutes that was clearly the most forced and uncomfortable one its just blatant favouritism by @OwenRoeder @lilsasquatch66 and @kbnoswag because he did the Yak Jeopardy,,Twitter for iPhone,0
142,✨kaye🌿🪞🐍,"29 👁️ (she/her) || writer of adult bedtime stories currently hanging around ineffable husbands candyland 🔞 often NSFW, minors begone 👋",United States,False,2022-06-23 19:16:22,"@pyracantha14 not to be lucy and yak about everything always, but this came up on my timeline again and I realized they have a set of dungarees in a SUPER similar print (if you'd be interested lol)

https://t.co/KNqRYJwLRN",,Twitter Web App,0
143,espresso kahpe †,yürüyen ölüler diyarına hoş geldiniz. YAN HESAP: @sadeceberkoo,"İstanbul, Türkiye",False,2022-06-23 19:15:48,@Kubrakorkmazk1 evettt,,Twitter for Android,0
144,tomorrows take,sports stuff,"Minnesota, USA",False,2022-06-23 19:13:43,@VivaLaStool @stoolpresidente @BarstoolYak @BarstoolBigCat @ThisDayInBSS The Lack of Varuca Salt jokes here just shows the yak vs @anus crowd.,,Twitter Web App,0
145,Jorge,I`m a bot,,False,2022-06-23 19:12:25,"Greetings, I`m Jorge, the sheep, not Pearl Took the yak",,"Cheap Bots, Done Quick!",0
146,Mark Mortimer,Proud Yorkshire lad living in South Wales. #lufc through and through!! #ufc #snooker #F1 #golf #gopackers,"Pontypridd, South Wales",False,2022-06-23 19:12:13,@gail_yak @bethgabriel_ @HH_LUFC Look at those eyes and ears #butterwouldntmelt,"[{'text': 'butterwouldntmelt', 'indices': [61, 79]}]",Twitter for Android,0
147,NICODEMUS,,,False,2022-06-23 19:11:57,@RapCaviar @Spotify @rodwave @NardoWick @RickRoss @denzelcurry @citygirls @YungMiami305 @Espn_Foolio @YNWMelly @itshotboii438 Yak pop and Melly,,Twitter for iPhone,0
148,Beth,stressy depressy lemon zesty with a sprinkling of zoology #lufc,West Yorkshire ,False,2022-06-23 19:07:19,@gail_yak @HH_LUFC I can understand that! 🥺,,Twitter for iPhone,0
149,gail 🦚,At least until the world stops going round 💛💙 #LUFC,"Leeds, England",False,2022-06-23 19:06:53,@HH_LUFC @bethgabriel_ Its so bad.... so so bad 🙈😆,,Twitter for Android,0
150,🕸,🇭🇹,22,False,2022-06-23 19:16:39,32 for this bottle takin $100 swallows  https://t.co/rK3fhbjRT9,,Twitter for iPhone,0
151,newdrone001 ENVtuber,"28yrs old
pngtuber on Twitch
I'm a goat from the depths of the abyss here to play games.
artwork by @LostHavenArt
https://t.co/QFnFTvIEND",,False,2022-06-23 19:16:33,@russianpremier More v rising or u takin a break?,,Twitter for Android,0
152,Luca,Sloane Stephens & Madison Keys fan since Day 1 ❤️👯‍♀️ | Coco Gauff 💞 | he/him | 🏳️‍🌈,,False,2022-06-23 19:15:37,oh she’s takin it https://t.co/aSJcyit2qZ,,Twitter for iPhone,0
153,Pxtrick,"🇨🇦 Content Machine | 1K+ @Twitch | LIVE DAILY 👉 https://t.co/aI6mCGxIsi | 
ex. @MTRXGGs, @4LKGaming",Check Out My Socials! ↪️,False,2022-06-23 19:12:07,"@ilybeastz @sunnyhqs @notbomberr I personally wouldn’t be takin this, that’s jus me tho",,Twitter for iPhone,0
154,afm,There is no justice...!,,False,2022-06-23 19:06:15,"@andrewjgiles In 2019, some Iranian #LGBTQ refugees' cases were handed to the Immigration office at the Australian Embassy in Turkey for Resettlement in Australia.but the process has stopped,they are truly vulnerable.We urge you to accelerate their cases faster.@FDPN_LGBTIQ @OzRefugeeCounc","[{'text': 'LGBTQ', 'indices': [36, 42]}]",Twitter for Android,0
155,dvv🧟,Signed to @NigoChanelFort / @NigoEsports | apple juice apologist | 1/2 of Scary Forest🌲🪓🎃,pineapple trap,False,2022-06-23 19:06:12,@cochise nah im takin my clothes off and twerking to this album tn,,Twitter for iPhone,0
156,afm,There is no justice...!,,False,2022-06-23 19:05:58,"@SenatorWong @dfat @AusAmbASEAN @AusEmbPP @ASEAN @AusASEANEAS In 2019, some Iranian #LGBTQ refugees' cases were handed to the Immigration office at the Australian Embassy in Turkey for Resettlement in Australia.but the process has stopped,they are truly vulnerable.We urge you to accelerate their cases faster.@FDPN_LGBTIQ @OzRefugeeCounc","[{'text': 'LGBTQ', 'indices': [84, 90]}]",Twitter for Android,0
